2025-02-23 16:52:46-EID[]-SID[dbb8b711-a59c-40ad-883e-28a937313d56]-[INFO] TASK[Login]-Login attempt for admin@mvsdlab.com from IP 163.53.150.241 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-23 16:52:46-EID[]-SID[dbb8b711-a59c-40ad-883e-28a937313d56]-[INFO] TASK[Login]-Querying admin table for admin@mvsdlab.com
2025-02-23 16:52:46-EID[915091-MVSDLAB]-SID[dbb8b711-a59c-40ad-883e-28a937313d56]-[INFO] TASK[Generate EID]-Generated EID 915091-MVSDLAB for user admin@mvsdlab.com
2025-02-23 16:52:46-EID[915091-MVSDLAB]-SID[dbb8b711-a59c-40ad-883e-28a937313d56]-[INFO] TASK[Login]-User admin@mvsdlab.com logged in successfully from IP 163.53.150.241 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-23 16:52:48-EID[915091-MVSDLAB]-SID[dbb8b711-a59c-40ad-883e-28a937313d56]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 163.53.150.241 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-23 16:52:49-EID[915091-MVSDLAB]-SID[dbb8b711-a59c-40ad-883e-28a937313d56]-[INFO] TASK[Fetch Notifications]-Fetched notifications from IP 163.53.150.241 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-23 16:52:49-EID[915091-MVSDLAB]-SID[dbb8b711-a59c-40ad-883e-28a937313d56]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 163.53.150.241 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-23 16:52:50-EID[915091-MVSDLAB]-SID[dbb8b711-a59c-40ad-883e-28a937313d56]-[INFO] TASK[Fetch Dashboard Data]-Fetching dashboard data for admin@mvsdlab.com from IP 163.53.150.241 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-23 16:52:53-EID[915091-MVSDLAB]-SID[dbb8b711-a59c-40ad-883e-28a937313d56]-[INFO] TASK[Fetch Dashboard Data]-Dashboard data fetched successfully for admin@mvsdlab.com from IP 163.53.150.241 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-23 16:52:53-EID[915091-MVSDLAB]-SID[dbb8b711-a59c-40ad-883e-28a937313d56]-[INFO] TASK[Fetch Chart Data]-Fetched chart data for the past 7 days from IP 163.53.150.241 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-23 16:52:53-EID[915091-MVSDLAB]-SID[dbb8b711-a59c-40ad-883e-28a937313d56]-[INFO] TASK[Fetch Chart Data]-Fetched chart data for the past 7 days from IP 163.53.150.241 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-23 17:01:00-EID[915091-MVSDLAB]-SID[dbb8b711-a59c-40ad-883e-28a937313d56]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 163.53.150.241 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-23 17:01:02-EID[915091-MVSDLAB]-SID[dbb8b711-a59c-40ad-883e-28a937313d56]-[INFO] TASK[Fetch Notifications]-Fetched notifications from IP 163.53.150.241 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-23 17:01:02-EID[915091-MVSDLAB]-SID[dbb8b711-a59c-40ad-883e-28a937313d56]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 163.53.150.241 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-23 17:01:02-EID[915091-MVSDLAB]-SID[dbb8b711-a59c-40ad-883e-28a937313d56]-[INFO] TASK[Fetch Notifications]-Fetched notifications from IP 163.53.150.241 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-23 17:01:03-EID[915091-MVSDLAB]-SID[dbb8b711-a59c-40ad-883e-28a937313d56]-[INFO] TASK[Auth Check]-Authentication check successful for admin@mvsdlab.com from IP 163.53.150.241 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-23 17:01:03-EID[915091-MVSDLAB]-SID[dbb8b711-a59c-40ad-883e-28a937313d56]-[INFO] TASK[Fetch Dashboard Data]-Fetching dashboard data for admin@mvsdlab.com from IP 163.53.150.241 with User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
